,files,random_number
27,women_kurta/flipkart/s-b-530374-1-stop-fashion-original-imagfepv9yz4gwhy.jpeg,201
28,women_kurta/flipkart/m-54-kamdev-original-imagymf87eqkw5fd.jpeg,207
29,women_kurta/flipkart/xl-rf-184-navy-blue-new4u-original-imag6asqdpqffvwe.jpeg,215
30,women_kurta/flipkart/m-mdmk-0078-stripes-dollar-missy-original-imagrsx54d2usrhz.jpeg,222
31,women_kurta/flipkart/l-rfc-combo-black-rani-rimeline-fashion-original-imagkxpbcvs7jn3s.jpeg,224
32,women_kurta/flipkart/xxl-b-530356-1-stop-fashion-original-imagg6vkpspcaufn.jpeg,225
33,women_kurta/flipkart/m-cw11-20-ketaki-fashion-original-imagc86hbyk8svf5.jpeg,229
34,women_kurta/flipkart/s-4993-green-libas-original-imagca8fj3pvzr8z-bb.jpeg,244
35,women_kurta/flipkart/xxl-ckm1248bottlegreen-ckm-original-imag7zurhcfdpynn.jpeg,251
36,women_kurta/flipkart/s-kurti-248-dsk-studio-original-imagh2zrfyyhzbwa.jpeg,255
37,women_kurta/flipkart/l-kurti-192-dsk-studio-original-imagsycctuh3hvwg.jpeg,258
38,women_kurta/flipkart/s-com95-164-167-169-178-179-dsk-studio-original-imafwzyxzrghvf5t-bb.jpeg,263
39,women_kurta/flipkart/xxl-1024-mintmarie-original-imag6r7vfdjubgbh.jpeg,267
40,women_kurta/flipkart/xl-na-138-purple-sa-rasa-original-imagzdnqy5zrzmwf.jpeg,279
41,women_kurta/flipkart/s-mbc-005-emb-babypink-palsiya-presents-original-imaggx2aumqhsnuz.jpeg,280
42,women_kurta/flipkart/m-cw-16-20-cloathwila-original-imaga4a6gw4przxc.jpeg,284
43,women_kurta/utsavfashion/stripe-printed-cotton-kurta-in-blue-v1-mms1850.jpg,286
44,women_kurta/flipkart/xl-pocket-heartloom-original-imagmckpxhdqtg43.jpeg,296
45,women_kurta/flipkart/s-m809-peach-myaza-original-imagbfvyy3k3fghf.jpeg,297
46,women_kurta/flipkart/m-pk013-purvija-kurties-original-imafsz75bjr3rkes.jpeg,299
47,women_kurta/utsavfashion/thu795.jpg,331
48,women_kurta/flipkart/m-nmk1321-nehamta-original-imafwyghggfrfy6t.jpeg,341
49,women_kurta/flipkart/l-staright-kurta-blushia-original-imagkhz3wpyqgeyq.jpeg,342
50,women_kurta/flipkart/m-fasho-101-aaysa-original-imagt9qmt2ecjuvd.jpeg,349
51,women_kurta/flipkart/xxl-sequence-4-oxit-class-original-imagdtr8qygrmr4d.jpeg,384
52,women_kurta/flipkart/l-nit-001-nitvan-original-imagaeg8gcqncx3g-bb.jpeg,386
53,women_kurta/flipkart/xl-g-sky-kurti-zone-original-imag8tvtayfswq8v.jpeg,390
54,women_kurta/flipkart/s-poppywine-stylum-original-imagf25sne2chjga.jpeg,391
55,women_kurta/flipkart/xl-anarkali-printed-cotton-maternity-gown-kt0030-kashvi-creation-original-imagka8hgnpghf7c.jpeg,405
56,women_kurta/flipkart/m-rr-1011-red-roop-rang-apparels-original-image672yhy3dgs3.jpeg,433
57,women_kurta/flipkart/s-rf-pure-khadi-green-rimeline-fashion-original-imagjhy5en8fa5nw.jpeg,440
58,women_kurta/flipkart/l-ss-30-hitu-wine-femvy-original-imagab5tj8fykxv2-bb.jpeg,441
59,women_kurta/flipkart/xxl-316k712-29tk112-saara-original-imafwg8sgkyknyng.jpeg,443
60,women_kurta/utsavfashion/embroidered-dupion-silk-short-kurta-in-wine-v1-mve3345.jpg,457
61,women_kurta/flipkart/m-solid-heartloom-original-imagka8ymjqj6ane.jpeg,472
62,women_kurta/flipkart/m-nayra-red-kurti-m-ownation-fashion-original-imageh2qjfmgxznt.jpeg,478
63,women_kurta/flipkart/xl-zm68-darkbrown-zamaisha-original-imagyx6y7wrjhbnf.jpeg,480
64,women_kurta/flipkart/xl-atk1133-aerotick-original-imag8znb2g2eyzaf.jpeg,498
65,women_kurta/flipkart/m-8925-blue-libas-original-imafzfpynqagqgxk-bb.jpeg,505
66,women_kurta/flipkart/xl-ku632lgn-mokshi-original-imag4nmvvfny6vyf.jpeg,516
67,women_kurta/flipkart/xl-ang2303-d-pur-angita-original-imagmxgpgd8mhz3r.jpeg,532
68,women_kurta/flipkart/s-ssf-527-brown-gown-neemiya-original-imag55dkm5xmpzaz-bb.jpeg,541
69,women_kurta/utsavfashion/tnc562.jpg,546
70,women_kurta/utsavfashion/embroidered-dupion-silk-short-kurta-in-dusty-teal-blue-v1-mve3344.jpg,552
71,women_kurta/flipkart/xl-kurti-227-green-dss-fashion-original-imagjvzw8ujaakky.jpeg,568
72,women_kurta/flipkart/m-kr196a-metro-fashion-original-imafzhqxmfsgzzrg-bb.jpeg,580
73,women_kurta/flipkart/xl-ck-31-35-ketaki-fashion-original-imaghkrbbyzzvh3u.jpeg,590
74,women_kurta/flipkart/xxl-merrygeeta-peach-wilshire-original-imagdzghkefr4gwt.jpeg,604
75,women_kurta/flipkart/xxl-psk117-glorious-original-imafwsexqgtgjyhc-bb.jpeg,622
76,women_kurta/flipkart/xl-kk050-p-kipek-original-imafvetzayasfhf9.jpeg,623
77,women_kurta/flipkart/l-m622-shobhangi-original-imag3fs2bsyzfub3.jpeg,633
78,women_kurta/flipkart/m-stylish229-h-ngreenstraightkurta-m-new-stylish-original-imafuzammkbrhmjk.jpeg,639
79,women_kurta/flipkart/xs-shivani-dark-green-xs-fantasy-fab-original-imagbvzkk2sqyzzc.jpeg,644
80,women_kurta/utsavfashion/embroidered-dupion-silk-short-kurta-in-black-v1-mve3327.jpg,646
81,women_kurta/flipkart/xxl-r-530147-ethnic-basket-original-imag9zw2rdnjqxk8.jpeg,652
82,women_kurta/flipkart/l-blacke01-auriprx-fashion-original-imag3ruer7v7rgrf.jpeg,658
83,women_kurta/flipkart/s-b19-apsara-black-youthnic-original-imaghmqfshckqh2h.jpeg,661
84,women_kurta/flipkart/xs-kff00295-jenifer-peach-shrivani-original-imagmfzdczna3kek.jpeg,697
85,women_kurta/flipkart/xl-ku777blk-mokshi-original-imagmw9vz2xtxsqz.jpeg,704
86,women_kurta/flipkart/s-janvi-sabhaya-enterprise-original-imagsuzs2khggvh9.jpeg,708
87,women_kurta/flipkart/s-yellowlaglitsbychavi-48-hitesh-collection-original-imagbfh8hpzruhf4.jpeg,713
88,women_kurta/flipkart/m-jashavi-onion-pmd-fashion-original-imagqcwdsggtngzq.jpeg,720
89,women_kurta/flipkart/m-scmatr-bluejaal-akshara-fashion-original-imaggw2zjgpfmxqb.jpeg,766
90,women_kurta/flipkart/xl-kurta-412-brijam-original-imafxjys7ragcyc3.jpeg,770
91,women_kurta/flipkart/xxl-crepe-kurti-1-4-ketaki-fashion-original-imagyxj6xws9cbzk.jpeg,774
92,women_kurta/flipkart/l-rayon-alia-cut-kurta-glomee-original-imagtfwhygwvugpj.jpeg,796
93,women_kurta/flipkart/5xl-zp-308-blue-swasti-original-imagccd5jthyapmu-bb.jpeg,800
94,women_kurta/utsavfashion/embroidered-rayon-kurta-in-navy-blue-v1-muy1338.jpg,803
95,women_kurta/flipkart/l-jf-109-rosepink-jaishreefab-original-imagmhzezxyjnzwm.jpeg,804
96,women_kurta/flipkart/xs-23516o-libas-original-imagezz95kmbprf3.jpeg,815
97,women_kurta/flipkart/l-kurta-013-dhakre-fashion-original-imagsuqgx8wfjuxc.jpeg,817
98,women_kurta/flipkart/s-crepe-kurta-killari-original-imagn4c4ehgmhcxg.jpeg,825
99,women_kurta/flipkart/s-530123-s-7threads-original-imafpfqctcfhd9yt.jpeg,844
100,women_kurta/flipkart/m-9057f-blue-libas-original-imafwd54zhxmffaw.jpeg,859
101,women_kurta/flipkart/xs-hrk0014-hritika-original-imag973ehayz6qty.jpeg,864
102,women_kurta/flipkart/xl-hb-bell-yellow-thapki-original-imagftuh396fufty.jpeg,865
103,women_kurta/flipkart/xxl-530337-1-stop-fashion-original-imagcdnykgcq2h4e.jpeg,867
104,women_kurta/flipkart/xl-shri00264-janifer-pink-shrivani-original-imagg4bhdnpzzvhz.jpeg,878
105,women_kurta/flipkart/s-plain-lightgreen-modern-attire-original-imag2a7nmb2trmtt.jpeg,890
106,women_kurta/flipkart/l-rk1001033-womeyo-original-imagsphtc5scwyv4.jpeg,895
107,women_kurta/flipkart/l-kr-4673-red-lee-moda-original-imagh6wzsdbdg35h.jpeg,902
108,women_kurta/flipkart/xl-451k8001-samah-original-imagsc3ajz5k2rpq.jpeg,905
109,women_kurta/flipkart/xxl-4994-maroon-libas-original-imagca84s9wgkqt6.jpeg,915
110,women_kurta/flipkart/s-nairakurta-majesta-original-imaggzjqzfswsqnt.jpeg,918
111,women_kurta/utsavfashion/embroidered-dupion-silk-short-kurta-in-dark-green-v1-mve3349.jpg,923
112,women_kurta/flipkart/xl-causal-aiza-collection-original-imafzwp5gy2gcqtm.jpeg,958
113,women_kurta/flipkart/m-kr499b-metro-fashion-original-imag537e9whwftd7.jpeg,959
114,women_kurta/flipkart/m-vd-ank04-mehandi-visva-designer-original-imagd59ehahvrtzh-bb.jpeg,972
115,women_kurta/flipkart/m-kk081-kipek-original-imafvetzvqxav53h-bb.jpeg,973
116,women_kurta/utsavfashion/thu509.jpg,988
117,women_kurta/flipkart/l-zalar-kurta-velace-original-imag9ysmbkcnvfha.jpeg,993
118,women_kurta/utsavfashion/embroidered-dupion-silk-kurta-in-light-blue-v1-mve3072.jpg,994
119,women_kurta/flipkart/xxl-ke-chi-maroon01-keshu-s-original-imagsa7a7fmufusz.jpeg,1010
120,women_kurta/flipkart/l-vr-matr-black-buti-sonava-club-original-imagmuezg8fnbsvq.jpeg,1024
121,women_kurta/flipkart/xxl-ya7493-aks-original-imafuzyzuh6jbpru-bb.jpeg,1030
122,women_kurta/flipkart/xs-dk333-dk-fab-original-imaga8zhya5kgvgw.jpeg,1034
123,women_kurta/flipkart/xxl-glam-up-maxi-01-mh-fashion-original-imagj6dheswfwjvf.jpeg,1042
124,women_kurta/flipkart/xxl-embroidedkurti-anushansa-original-imageh84gzyydrzt.jpeg,1050
125,women_kurta/flipkart/m-vnku009660-vishudh-original-imafp6yyzkwxurgx.jpeg,1063
126,women_kurta/utsavfashion/embroidered-cotton-asymmetric-kurta-black-v1-mve1924.jpg,1074
127,women_kurta/flipkart/m-shopsy-t-530351-ethnic-basket-original-imagftu78ypq3tsf.jpeg,1082
128,women_kurta/flipkart/xxl-mf20ma115pink-mialo-fashion-original-imagcdfyswcr8wzr.jpeg,1086
129,women_kurta/flipkart/s-121-annsh-apparel-original-imagchm5zgmy34ve.jpeg,1094
130,women_kurta/utsavfashion/golden-printed-dupion-silk-kurta-set-in-orange-v1-mux1089.jpg,1101
131,women_kurta/utsavfashion/digital-printed-art-silk-kurta-in-light-blue-v1-mly1262.jpg,1103
132,women_kurta/flipkart/s-b19-apsara-black-youthnic-original-imaghmqfqnbcpyyb.jpeg,1107
133,women_kurta/flipkart/l-kurta-1201-parasnath-original-imagd382tgvetshe-bb.jpeg,1108
134,women_kurta/flipkart/m-ya7508-aks-original-imafqxe5hzevhj6f.jpeg,1120
135,women_kurta/flipkart/xxl-chikan-kurti-anushansa-original-imagzkpuhwzge9rk.jpeg,1137
136,women_kurta/flipkart/l-kr-4381-purple-lee-moda-original-imagh6y4yhvmygnr.jpeg,1162
137,women_kurta/flipkart/m-short-kurti-black-attnico-original-imag9xuhcshy78hx.jpeg,1170
138,women_kurta/utsavfashion/embroidered-art-silk-kurta-set-in-orange-v1-mux1132.jpg,1171
139,women_kurta/flipkart/xxl-rayon-printed-straight-kurta-navyblue-zaara-creation-original-imagjnpwmgmydkke.jpeg,1176
140,women_kurta/flipkart/m-kawach12-karn-kawach-original-image47y8xhrnb9h.jpeg,1183
141,women_kurta/flipkart/s-isktgreen1019-isavasyam-original-imagg57kkgyfufhm.jpeg,1190
142,women_kurta/flipkart/m-lzfp1364-sai-veera-fashion-original-imagkw4wqcrag7qr.jpeg,1192
143,women_kurta/flipkart/s-kurti-with-dupatta-hesvi-original-imagaqurywu4zug4.jpeg,1196
144,women_kurta/flipkart/xl-amf-krt-001-amudee-fashion-original-imag88yyhzgeehba-bb.jpeg,1199
145,women_kurta/flipkart/l-crepe-kurti-aaditri-international-original-imagatxkmqkftwus.jpeg,1204
146,women_kurta/flipkart/m-sa19kr628g-surhi-original-imagcydczpe9bfgh.jpeg,1221
147,women_kurta/flipkart/xxl-psk118-glorious-original-imafwsexqqw6eqgm.jpeg,1230
148,women_kurta/flipkart/m-mk221-white-emica-original-imagj4vyzhuzzmfb.jpeg,1232
149,women_kurta/utsavfashion/chikankari-rayon-kurta-set-in-olive-green-v1-mux1174.jpg,1240
150,women_kurta/flipkart/6xl-584-darvikaa-collection-original-imagr7v7nhg45mgs.jpeg,1249
151,women_kurta/flipkart/m-kawach12-karn-kawach-original-image47y8xhrnb9h-bb.jpeg,1260
152,women_kurta/flipkart/xxl-pk-02-03-04-11-shree-laxminarayan-export-original-imafzk8zfaqyxqrh.jpeg,1262
153,women_kurta/flipkart/m-21aua12353-701527-aurelia-original-imag62r5a4npq5xh.jpeg,1268
154,women_kurta/flipkart/s-grl01k001-svenja-original-imagm6uuerwymcnz.jpeg,1293
155,women_kurta/flipkart/s-iqblckck-vahson-original-imagjfg2qqjef3nw.jpeg,1294
156,women_kurta/flipkart/xl-c-the-kft-o3-pink-c-the-great-tex-original-imagd3a4ggufq4ak.jpeg,1297
157,women_kurta/flipkart/xl-sjmatr-redgreenikkat-akshara-fashion-original-imagmt3sjb9jzcwd.jpeg,1306
158,women_kurta/flipkart/xxl-kad22-unisets-original-imafnz5uzgrevt5w.jpeg,1311
159,women_kurta/flipkart/l-zy22ma401p-zyla-original-imaggp8pdwcy37rs.jpeg,1312
160,women_kurta/flipkart/xl-sr-124-ksharaa-original-imafvmdnhwtkasgj-bb.jpeg,1334
161,women_kurta/flipkart/l-as166ylo-aasiya-original-imagak5qgudazan3.jpeg,1336
162,women_kurta/flipkart/xxl-vfku936-vbuyz-original-imag37gyqm6274bz.jpeg,1343
163,women_kurta/flipkart/xl-vrmtr-redbuti-sonava-club-original-imaggx4xrkkxzdgs.jpeg,1384
164,women_kurta/flipkart/m-an-prnt-gotta-yoke-sukti-original-imag7g4asbkr8sxm-bb.jpeg,1399
165,women_kurta/flipkart/m-4834-green-libas-original-imagca8eggdrbegg.jpeg,1405
166,women_kurta/flipkart/xxl-152-creative-fab-original-image4qwzwqdhmbd-bb.jpeg,1425
167,women_kurta/flipkart/s-fs-2550-multi-bunaiwala-original-imag9np6rkyq7prg.jpeg,1427
168,women_kurta/flipkart/xxl-whtt-sparsh-collection-original-imagbq6ckhphnfz4-bb.jpeg,1431
169,women_kurta/flipkart/xxl-bkgreen-aerotick-original-imafw7hreyxzdmfy.jpeg,1433
170,women_kurta/flipkart/l-gr108-gown-kurta-gurmeet-fashion-original-imagmapsj6j2gfgy.jpeg,1438
171,women_kurta/flipkart/m-casual-serving-princess-original-imafwbpfztnhgfhr.jpeg,1440
172,women_kurta/flipkart/xxl-4001to4005-rangrasiya-tex-original-imafx7z33ctztknf-bb.jpeg,1471
173,women_kurta/flipkart/xxl-sa19kr41a-surhi-original-imafff27w2tmnzkd-bb.jpeg,1477
174,women_kurta/flipkart/s-rv-001-rupvali-original-imagfgpyqmx3hza6.jpeg,1479
175,women_kurta/flipkart/6xl-153b-annsh-apparel-original-imagkspugpegfyyu.jpeg,1486
176,women_kurta/flipkart/xxl-flf-hrk0037dblue-fourleaf-original-imagqknfaqcw5yhy.jpeg,1488
177,women_kurta/flipkart/l-gujari530-35-gujari-original-imagm3aah5aga2g5.jpeg,1492
178,women_kurta/utsavfashion/embroidered-neckline-dupion-silk-kurta-set-in-black-v1-mux1094.jpg,1496
179,women_kurta/utsavfashion/embroidered-dupion-silk-short-kurta-in-dusty-blue-v1-mve3322.jpg,1499
180,women_kurta/flipkart/xxl-b-530348-ethnic-basket-original-imagfege24buredw.jpeg,1516
181,women_kurta/flipkart/l-dl1199-pink-flared-kurta-dupatta-set-dklisha-original-imagmwexspdwwbuz.jpeg,1523
182,women_kurta/flipkart/xxl-gw104-red-glowworld-original-imafygwun76h2fdt.jpeg,1543
183,women_kurta/flipkart/l-spk1005-spera-original-imafst627ugync92.jpeg,1547
184,women_kurta/flipkart/xl-d-k20-tanu-fashions-original-imag87sy5zddfqhd.jpeg,1553
185,women_kurta/flipkart/m-m427-shobhangi-original-imafvnfg5y3dhgmd.jpeg,1571
186,women_kurta/flipkart/m-psk145-glorious-original-imagygsbzzsfebts.jpeg,1588
187,women_kurta/flipkart/l-nmk1025-nehamta-original-imafkbuq5sytzmhb.jpeg,1594
188,women_kurta/flipkart/xl-pt-177-astilbee-original-imagmrshnh4x9jf7.jpeg,1602
189,women_kurta/utsavfashion/chikankari-rayon-kurta-set-in-navy-blue-v1-mux1180.jpg,1604
190,women_kurta/flipkart/xl-sfk-5002-saga-original-imag69cpekwzg6uy-bb.jpeg,1611
191,women_kurta/flipkart/l-ssf-527-rama-gown-neemiya-original-imag2q2sjghp4mam-bb.jpeg,1613
192,women_kurta/flipkart/l-530343-1-stop-fashion-original-imagcdzyugn9zpgu.jpeg,1625
193,women_kurta/flipkart/xxl-101-blackkurta-mf-hayat-original-imagne7hgshmdue3.jpeg,1631
194,women_kurta/flipkart/m-530331-1-stop-fashion-original-imagcdnympsfnsym.jpeg,1643
195,women_kurta/flipkart/xxl-kr-06-green-kriska-original-imafxqutdprh7w8x.jpeg,1644
196,women_kurta/flipkart/s-black-kurti-s-ore-fashions-original-imaghs78chvzjffy.jpeg,1652
197,women_kurta/flipkart/s-markr-001-marwars-original-imagffhge5cfjcj8.jpeg,1657
198,women_kurta/flipkart/l-kp-0216-k-23-kannahi-original-imagmpwafhxyqjms.jpeg,1658
199,women_kurta/utsavfashion/woven-art-silk-jacquard-kurta-in-navy-blue-v1-muy1328.jpg,1660
200,women_kurta/flipkart/xs-morni-straight-kurti-06-dark-blue-nice-look-fashion-original-imagn4hh9mqgq7jn.jpeg,1662
201,women_kurta/flipkart/m-t-530380-ethnic-basket-original-imagfttt5fyfgdth.jpeg,1681
202,women_kurta/flipkart/xxl-embroided-kurta-gomoswa-international-original-imag74uh2fwt92ud.jpeg,1694
203,women_kurta/flipkart/xl-ku779blu-mokshi-original-imagm5wzzjsxpxzx.jpeg,1709
204,women_kurta/flipkart/xl-st-nik-1101-shiv-textiles-original-imagetedhcqwck82.jpeg,1710
205,women_kurta/flipkart/l-530329-1-stop-fashion-original-imagg6vj2bbxyx6v.jpeg,1739
206,women_kurta/utsavfashion/digital-printed-cotton-kurta-in-blue-v1-muy1352.jpg,1746
207,women_kurta/flipkart/xl-plus-embroidered-screen-anushansa-original-imagfdjrtr2vpfuc.jpeg,1749
208,women_kurta/flipkart/xxl-zalar-kurta-velace-original-imagbsesnzfmruvb.jpeg,1750
209,women_kurta/flipkart/s-4041-v-tradition-original-imaghfznqwsgtzg7.jpeg,1754
210,women_kurta/flipkart/m-ckm1096wine-ckm-original-imag3hhafxn2wm9u.jpeg,1764
211,women_kurta/flipkart/s-12079-black-libas-original-imagfwswdbrgascr.jpeg,1775
212,women_kurta/flipkart/xxl-sa-rasa-221-pink-sa-rasa-original-imaghbwqyvsxh3dt.jpeg,1777
213,women_kurta/flipkart/m-g-parrot-kurti-zone-original-imag8tvupezghznw.jpeg,1781
214,women_kurta/utsavfashion/block-printed-cotton-short-kurta-in-olive-green-v1-mxx699.jpg,1783
215,women_kurta/flipkart/m-kr-4318-black-lee-moda-original-imagypf2cpvqhxzt.jpeg,1787
216,women_kurta/flipkart/s-gbk1208-god-bless-original-imafvccftnhd6hdz.jpeg,1798
217,women_kurta/flipkart/m-ck02-vahson-original-imafphzyev5ysphj.jpeg,1807
218,women_kurta/flipkart/xl-smk-133-s-crown-original-imagpy2f9yqdtbfa.jpeg,1829
219,women_kurta/flipkart/xxl-oro-kaftaan-pink-xxl-kenlina-original-imagddb9hfu8a3a6.jpeg,1832
220,women_kurta/flipkart/xxl-cw11-20-ketaki-fashion-original-imagc86ggkfvpc5p.jpeg,1859
221,women_kurta/utsavfashion/woven-art-silk-jacquard-kurta-in-light-teal-green-v1-mlc1339_12.jpg,1883
222,women_kurta/flipkart/xxl-straight-kurta01-ishin-fab-original-imag6qabnwvzh3bn.jpeg,1886
223,women_kurta/flipkart/m-fp1311black-fashion-pedia-original-imagfcd7gm6fkyf8.jpeg,1890
224,women_kurta/flipkart/s-ck-31-35-ketaki-fashion-original-imaghkrbpy4n78ne.jpeg,1921
225,women_kurta/flipkart/l-kk052-p-kipek-original-imafveuyfz3zycud-bb.jpeg,1938
226,women_kurta/flipkart/xxl-b19-apsara-mehendi-youthnic-original-imaghxuu6d3vuqjn.jpeg,1940
227,women_kurta/flipkart/xxl-530330-1-stop-fashion-original-imagcdnzeqqchvrf.jpeg,1943
228,women_kurta/flipkart/xxl-mb221-black-daneen-original-imagpuxxwd5hyfvd.jpeg,1962
229,women_kurta/flipkart/m-as162-aasiya-original-imagp4f9cz76n3me.jpeg,1967
230,women_kurta/flipkart/xxl-bandhani-kurti-pmd-fashion-original-imagtaexysnsgqzz.jpeg,1993
231,women_kurta/utsavfashion/block-printed-cotton-short-kurta-in-grey-v1-mxx696.jpg,1994
232,women_kurta/flipkart/l-solid-heartloom-original-imagm3ssdradckpn.jpeg,1997
233,women_kurta/flipkart/l-ka335a-2155441607-fashor-original-imag6urgjzmdmztx.jpeg,1998
234,women_kurta/flipkart/m-4colour-flower-kurti-anushansa-original-imagzmr5budzu2zg.jpeg,2008
235,women_kurta/flipkart/xl-pnk1099-pankvi-original-imafymvqzmgbvhsg.jpeg,2010
236,women_kurta/flipkart/l-nck438-l-sanu-fashion-original-imag5ctzhqtgeduw-bb.jpeg,2018
237,women_kurta/flipkart/xxl-fd004-blue-fashion-depth-original-imag9kh3bcnqwfkw.jpeg,2022
238,women_kurta/flipkart/s-digital-ku-167-dsk-studio-original-imag5f7znkhjeev4.jpeg,2029
239,women_kurta/flipkart/s-red-rayon-001-fashion-yari-original-imagfzwmcbyhyyay-bb.jpeg,2044
240,women_kurta/flipkart/xl-600-darvikaa-collection-original-imags7nxczuf9wn8.jpeg,2052
241,women_kurta/flipkart/m-dm2042-flower-kurti-god-dm-original-imagf8hc6fekyhy8-bb.jpeg,2066
242,women_kurta/flipkart/xxl-indigobird-stylum-original-image2g74snhhkgg.jpeg,2067
243,women_kurta/flipkart/15-16-years-fdmk1-fairdeal-original-imagt6zgrtkyefds.jpeg,2076
244,women_kurta/flipkart/m-905460blk-vedana-original-imafv98weem49exu.jpeg,2090
245,women_kurta/flipkart/xl-plus-embroidered-screen-anushansa-original-imagzmngsguh6h9v.jpeg,2101
246,women_kurta/flipkart/xxl-008-kamdev-original-imagyzkb2ndnx7k9.jpeg,2124
247,women_kurta/flipkart/xl-parasnath-straight-kurta-parasnath-original-imagf37hxcudegek.jpeg,2129
248,women_kurta/flipkart/l-nomiblack-stylum-original-imaghqv6ezmsmgkq.jpeg,2130
249,women_kurta/flipkart/l-casual-serving-princess-original-imag2mwypg3adzgj-bb.jpeg,2132
250,women_kurta/flipkart/l-psk104-glorious-original-imaftqg7pkgvwtgp.jpeg,2145
251,women_kurta/flipkart/s-sa-555-red-haar-duptta-set-skyasia-original-imagbdfsvc39px9c-bb.jpeg,2155
252,women_kurta/flipkart/xl-54vs1056kr-vasant-apparel-original-imagfcw6c6cbgbvb.jpeg,2165
253,women_kurta/flipkart/m-2002-armoniya-original-imagbtjzgjgsc3kg.jpeg,2166
254,women_kurta/utsavfashion/embroidered-art-silk-kurta-set-in-maroon-v1-mly1165.jpg,2169
255,women_kurta/flipkart/l-803-nr-maternity-kurta-with-feeding-zip-nazarana-original-imagmmhbrhepghuc.jpeg,2171
256,women_kurta/flipkart/xxl-d-530349-ethnic-basket-original-imagexp8gedmbtuh.jpeg,2173
257,women_kurta/flipkart/m-rs-107-radiksa-original-imafxxe2mxwzkygg-bb.jpeg,2199
258,women_kurta/flipkart/xxl-af-wk03-ayana-fashion-original-imagg6d4f8tvcs6z.jpeg,2200
259,women_kurta/flipkart/xl-kr-32-wine-kriska-original-imagh4cvdchjrjcx.jpeg,2206
260,women_kurta/utsavfashion/chikankari-cotton-silk-kurta-set-in-green-v1-mux1177.jpg,2208
261,women_kurta/flipkart/xxl-4colour-flower-kurti-anushansa-original-imagfdj8dg9tw6f2-bb.jpeg,2210
262,women_kurta/flipkart/l-nd-pre-ks-dhara-nimidiya-original-imagrwktmqfvjyz4.jpeg,2214
263,women_kurta/flipkart/m-heavy-emb-adorro-original-imag9p3aq7kksdfv-bb.jpeg,2216
264,women_kurta/flipkart/s-m606-myaza-original-imag3yzfumdpknvz.jpeg,2217
265,women_kurta/flipkart/s-ck-killari-original-imagkf23fvnmzwyz.jpeg,2231
266,women_kurta/flipkart/m-kurti-209-maroon-dss-fashion-original-imaghjywhgyuxhmj.jpeg,2240
